[22, 20, 38, 42, 26, 44, 14, 46, 3, 32, 23, 34, 4, 15, 7, 8, 49, 48, 33, 45, 41, 36, 10, 25, 9, 24, 46, 28, 21, 28, 18, 43, 16, 1, 35, 10, 27, 3, 30, 12, 2, 40, 31, 5, 37, 39, 38, 0, 17, 19, 13, 37, 29, 7, 34, 8, 39, 12, 4, 19, 27, 28, 21, 48, 45, 20, 25, 10, 23, 18, 11, 30, 6, 33, 2, 17, 20, 36, 43, 46, 22, 41, 44, 1, 25, 3, 9, 14, 16, 5, 0, 24, 42, 49, 32, 38, 22, 15, 34, 31, 2, 7, 40, 5, 46, 48, 28, 36, 29, 21, 24, 8, 27, 18, 11, 3, 4, 23, 15, 22, 35, 25, 43, 29, 33, 12, 9, 19, 42, 38, 37, 14, 31, 34, 1, 44, 30, 16, 20, 10, 6, 0, 32, 49, 13, 45, 41, 36, 17, 47, 42, 18, 32, 5, 27, 23, 19, 3, 40, 4, 14, 25, 35, 46, 12, 49, 43, 1, 21, 39, 10, 20, 45, 37, 26, 24, 28, 47, 8, 39, 44, 32, 7, 15, 12, 15, 29, 2, 6, 0, 30, 33, 38, 34, 31, 9, 11, 48, 17, 16, 13, 21, 4, 49, 31, 12, 36, 27, 22, 2, 39, 26, 37, 1, 8, 19, 41, 20, 43, 47, 48, 5, 4, 44, 34, 23, 5, 10, 47, 42, 16, 29, 30, 22, 24, 38, 7, 9, 17, 6, 40, 45, 25, 11, 3, 18, 28, 0, 33, 35, 46, 41, 10, 1, 38, 11, 47, 15, 28, 45, 2, 31, 27, 13, 17, 37, 39, 36, 22, 34, 14, 19, 3, 42, 0, 23, 8, 6, 18, 12, 30, 49, 15, 7, 25, 32, 35, 29, 16, 30, 38, 4, 40, 26, 44, 24, 9, 33, 43, 48, 45, 3, 18, 42, 4, 16, 49, 15, 26, 13, 19, 40, 34, 22, 9, 48, 7, 21, 10, 24, 46, 14, 36, 12, 23, 8, 32, 43, 2, 17, 4, 35, 33, 25, 2, 40, 31, 19, 28, 39, 11, 44, 1, 41, 5, 0, 27, 6, 47, 37, 12, 23, 42, 7, 8, 49, 31, 24, 13, 38, 26, 41, 6, 32, 20, 1, 10, 0, 16, 25, 19, 17, 33, 11, 22, 5, 39, 19, 45, 40, 35, 47, 43, 27, 37, 18, 34, 9, 4, 46, 48, 44, 21, 29, 28, 14, 15, 2, 3, 30, 18, 47, 15, 33, 48, 28, 45, 47, 49, 6, 4, 19, 32, 9, 12, 29, 42, 31, 1, 27, 26, 3, 34, 25, 43, 36, 30, 46, 5, 11, 23, 37, 44, 40, 21, 17, 16, 8, 35, 13, 39, 2, 10, 0, 24, 20, 7, 32, 41, 38, 14, 18, 36, 35, 28, 25, 26, 35, 49, 46, 42, 6, 1, 45, 23, 33, 0, 15, 13, 22, 16, 24, 26, 37, 20, 43, 44, 9, 38, 29, 36, 21, 47, 27, 24, 5, 7, 39, 10, 3, 8, 12, 30, 14, 41, 20, 17, 6, 11, 48, 14, 16, 20, 38, 34, 13, 29, 3, 12, 49, 26, 21, 10, 41, 7, 6, 21, 45, 43, 9, 30, 14, 32, 42, 48, 33, 47, 23, 11, 27, 46, 19, 1, 5, 25, 15, 24, 8, 2, 37, 40, 18, 17, 28, 0, 36, 44, 35, 22, 31, 41, 29, 36, 33, 7, 26, 8, 21, 45, 31, 14, 30, 22, 5, 27, 49, 47, 39, 23, 46, 31, 20, 13, 10, 35, 48, 32, 0, 6, 13, 37, 40, 42, 3, 9, 17, 11, 19, 28, 18, 16, 2, 44, 34, 25, 4, 15, 12, 43, 1, 35, 48, 4, 1, 8, 45, 13, 37, 44, 3, 23, 26, 38, 27, 32, 46, 16, 40, 30, 29, 17, 40, 18, 7, 28, 36, 43, 34, 24, 10, 41, 9, 11, 41, 49, 21, 40, 2, 26, 31, 0, 47, 33, 42, 14, 12, 39, 5, 19, 22, 32, 11, 6, 21, 30, 49, 23, 19, 31, 29, 2, 12, 18, 25, 24, 43, 40, 16, 15, 41, 17, 5, 13, 8, 9, 35, 22, 36, 0, 34, 46, 47, 37, 14, 27, 39, 26, 20, 7, 29, 10, 33, 48, 45, 42, 1, 38, 6, 4, 44, 30, 38, 48, 20, 49, 44, 23, 20, 0, 31, 47, 39, 46, 2, 36, 26, 34, 32, 43, 41, 1, 29, 4, 14, 15, 24, 13, 3, 5, 18, 21, 28, 11, 16, 37, 17, 35, 22, 39, 9, 27, 7, 33, 42, 11, 13, 6, 8, 25, 45]
3586
Iteration 1/333, Best C_max: 3602, Current Iteration Best: 4125, counter: 2, critical: True
Iteration 195/333, Best C_max: 3586, Current Iteration Best: 4455, counter: 9, critical: True
Iteration 196/333, Best C_max: 3586, Current Iteration Best: 4873, counter: 10, critical: True
Iteration 197/333, Best C_max: 3586, Current Iteration Best: 4581, counter: 1, critical: False
Iteration 198/333, Best C_max: 3586, Current Iteration Best: 5199, counter: 2, critical: False
Iteration 199/333, Best C_max: 3586, Current Iteration Best: 5089, counter: 3, critical: False
Iteration 200/333, Best C_max: 3586, Current Iteration Best: 4868, counter: 4, critical: False
Iteration 201/333, Best C_max: 3586, Current Iteration Best: 4906, counter: 5, critical: False
Iteration 202/333, Best C_max: 3586, Current Iteration Best: 4079, counter: 6, critical: False
Iteration 203/333, Best C_max: 3586, Current Iteration Best: 4098, counter: 7, critical: False
Iteration 204/333, Best C_max: 3586, Current Iteration Best: 3784, counter: 8, critical: False
Iteration 205/333, Best C_max: 3586, Current Iteration Best: 4093, counter: 9, critical: False
Iteration 206/333, Best C_max: 3586, Current Iteration Best: 4175, counter: 10, critical: False
Iteration 207/333, Best C_max: 3586, Current Iteration Best: 4697, counter: 1, critical: True
Iteration 208/333, Best C_max: 3586, Current Iteration Best: 4620, counter: 2, critical: True
Iteration 209/333, Best C_max: 3586, Current Iteration Best: 4359, counter: 3, critical: True
Iteration 210/333, Best C_max: 3586, Current Iteration Best: 4815, counter: 4, critical: True
Iteration 211/333, Best C_max: 3586, Current Iteration Best: 4526, counter: 5, critical: True
Iteration 212/333, Best C_max: 3586, Current Iteration Best: 4749, counter: 6, critical: True
Iteration 213/333, Best C_max: 3586, Current Iteration Best: 4697, counter: 7, critical: True
Iteration 214/333, Best C_max: 3586, Current Iteration Best: 4560, counter: 8, critical: True
Iteration 215/333, Best C_max: 3586, Current Iteration Best: 4411, counter: 9, critical: True
Iteration 216/333, Best C_max: 3586, Current Iteration Best: 4560, counter: 10, critical: True
Iteration 217/333, Best C_max: 3586, Current Iteration Best: 4613, counter: 1, critical: False
Iteration 218/333, Best C_max: 3586, Current Iteration Best: 5313, counter: 2, critical: False
Iteration 219/333, Best C_max: 3586, Current Iteration Best: 5094, counter: 3, critical: False
Iteration 220/333, Best C_max: 3586, Current Iteration Best: 4858, counter: 4, critical: False
Iteration 221/333, Best C_max: 3586, Current Iteration Best: 4826, counter: 5, critical: False
Iteration 222/333, Best C_max: 3586, Current Iteration Best: 4845, counter: 6, critical: False
Iteration 223/333, Best C_max: 3586, Current Iteration Best: 4712, counter: 7, critical: False
Iteration 224/333, Best C_max: 3586, Current Iteration Best: 4636, counter: 8, critical: False
Iteration 225/333, Best C_max: 3586, Current Iteration Best: 4362, counter: 9, critical: False
Iteration 226/333, Best C_max: 3586, Current Iteration Best: 4247, counter: 10, critical: False
Iteration 227/333, Best C_max: 3586, Current Iteration Best: 4072, counter: 1, critical: True
Iteration 228/333, Best C_max: 3586, Current Iteration Best: 4743, counter: 2, critical: True
Iteration 229/333, Best C_max: 3586, Current Iteration Best: 4170, counter: 3, critical: True
Iteration 230/333, Best C_max: 3586, Current Iteration Best: 4497, counter: 4, critical: True
Iteration 231/333, Best C_max: 3586, Current Iteration Best: 4202, counter: 5, critical: True
Iteration 232/333, Best C_max: 3586, Current Iteration Best: 4610, counter: 6, critical: True
Iteration 233/333, Best C_max: 3586, Current Iteration Best: 4118, counter: 7, critical: True
Iteration 234/333, Best C_max: 3586, Current Iteration Best: 4635, counter: 8, critical: True
Iteration 235/333, Best C_max: 3586, Current Iteration Best: 4165, counter: 9, critical: True
Iteration 236/333, Best C_max: 3586, Current Iteration Best: 4919, counter: 10, critical: True
Iteration 237/333, Best C_max: 3586, Current Iteration Best: 3990, counter: 1, critical: False
Iteration 238/333, Best C_max: 3586, Current Iteration Best: 5436, counter: 2, critical: False
Iteration 239/333, Best C_max: 3586, Current Iteration Best: 5087, counter: 3, critical: False
Iteration 240/333, Best C_max: 3586, Current Iteration Best: 4839, counter: 4, critical: False
Iteration 241/333, Best C_max: 3586, Current Iteration Best: 4781, counter: 5, critical: False
Iteration 242/333, Best C_max: 3586, Current Iteration Best: 5001, counter: 6, critical: False
Iteration 243/333, Best C_max: 3586, Current Iteration Best: 4770, counter: 7, critical: False
Iteration 244/333, Best C_max: 3586, Current Iteration Best: 4940, counter: 8, critical: False
Iteration 245/333, Best C_max: 3586, Current Iteration Best: 4060, counter: 9, critical: False
Iteration 246/333, Best C_max: 3586, Current Iteration Best: 4380, counter: 10, critical: False
Iteration 247/333, Best C_max: 3586, Current Iteration Best: 4295, counter: 1, critical: True
Iteration 248/333, Best C_max: 3586, Current Iteration Best: 4533, counter: 2, critical: True
Iteration 249/333, Best C_max: 3586, Current Iteration Best: 4396, counter: 3, critical: True
Iteration 250/333, Best C_max: 3586, Current Iteration Best: 4703, counter: 4, critical: True
Iteration 251/333, Best C_max: 3586, Current Iteration Best: 4602, counter: 5, critical: True
Iteration 252/333, Best C_max: 3586, Current Iteration Best: 4690, counter: 6, critical: True
Iteration 253/333, Best C_max: 3586, Current Iteration Best: 4416, counter: 7, critical: True
Iteration 254/333, Best C_max: 3586, Current Iteration Best: 4645, counter: 8, critical: True
Iteration 255/333, Best C_max: 3586, Current Iteration Best: 4526, counter: 9, critical: True
Iteration 256/333, Best C_max: 3586, Current Iteration Best: 4452, counter: 10, critical: True
Iteration 257/333, Best C_max: 3586, Current Iteration Best: 4366, counter: 1, critical: False
Iteration 258/333, Best C_max: 3586, Current Iteration Best: 5121, counter: 2, critical: False
Iteration 259/333, Best C_max: 3586, Current Iteration Best: 5059, counter: 3, critical: False
Iteration 260/333, Best C_max: 3586, Current Iteration Best: 4867, counter: 4, critical: False
Iteration 261/333, Best C_max: 3586, Current Iteration Best: 4843, counter: 5, critical: False
Iteration 262/333, Best C_max: 3586, Current Iteration Best: 4988, counter: 6, critical: False
Iteration 263/333, Best C_max: 3586, Current Iteration Best: 4962, counter: 7, critical: False
Iteration 264/333, Best C_max: 3586, Current Iteration Best: 4333, counter: 8, critical: False
Iteration 265/333, Best C_max: 3586, Current Iteration Best: 4549, counter: 9, critical: False
Iteration 266/333, Best C_max: 3586, Current Iteration Best: 4145, counter: 10, critical: False
Iteration 267/333, Best C_max: 3586, Current Iteration Best: 4167, counter: 1, critical: True
Iteration 268/333, Best C_max: 3586, Current Iteration Best: 4643, counter: 2, critical: True
Iteration 269/333, Best C_max: 3586, Current Iteration Best: 4502, counter: 3, critical: True
Iteration 270/333, Best C_max: 3586, Current Iteration Best: 4671, counter: 4, critical: True
Iteration 271/333, Best C_max: 3586, Current Iteration Best: 4580, counter: 5, critical: True
Iteration 272/333, Best C_max: 3586, Current Iteration Best: 4816, counter: 6, critical: True
Iteration 273/333, Best C_max: 3586, Current Iteration Best: 4586, counter: 7, critical: True
Iteration 274/333, Best C_max: 3586, Current Iteration Best: 4569, counter: 8, critical: True
Iteration 275/333, Best C_max: 3586, Current Iteration Best: 4556, counter: 9, critical: True
Iteration 276/333, Best C_max: 3586, Current Iteration Best: 4747, counter: 10, critical: True
Iteration 277/333, Best C_max: 3586, Current Iteration Best: 4610, counter: 1, critical: False
Iteration 278/333, Best C_max: 3586, Current Iteration Best: 5384, counter: 2, critical: False
Iteration 279/333, Best C_max: 3586, Current Iteration Best: 5011, counter: 3, critical: False
Iteration 280/333, Best C_max: 3586, Current Iteration Best: 4749, counter: 4, critical: False
Iteration 281/333, Best C_max: 3586, Current Iteration Best: 4999, counter: 5, critical: False
Iteration 282/333, Best C_max: 3586, Current Iteration Best: 4713, counter: 6, critical: False
Iteration 283/333, Best C_max: 3586, Current Iteration Best: 4068, counter: 7, critical: False
Iteration 284/333, Best C_max: 3586, Current Iteration Best: 4298, counter: 8, critical: False
Iteration 285/333, Best C_max: 3586, Current Iteration Best: 4152, counter: 9, critical: False
Iteration 286/333, Best C_max: 3586, Current Iteration Best: 3754, counter: 10, critical: False
Iteration 287/333, Best C_max: 3586, Current Iteration Best: 4135, counter: 1, critical: True
Iteration 288/333, Best C_max: 3586, Current Iteration Best: 4472, counter: 2, critical: True
Iteration 289/333, Best C_max: 3586, Current Iteration Best: 4430, counter: 3, critical: True
Iteration 290/333, Best C_max: 3586, Current Iteration Best: 4371, counter: 4, critical: True
Iteration 291/333, Best C_max: 3586, Current Iteration Best: 4227, counter: 5, critical: True
Iteration 292/333, Best C_max: 3586, Current Iteration Best: 4465, counter: 6, critical: True
Iteration 293/333, Best C_max: 3586, Current Iteration Best: 4172, counter: 7, critical: True
Iteration 294/333, Best C_max: 3586, Current Iteration Best: 4570, counter: 8, critical: True
Iteration 295/333, Best C_max: 3586, Current Iteration Best: 4184, counter: 9, critical: True
Iteration 296/333, Best C_max: 3586, Current Iteration Best: 4431, counter: 10, critical: True
Iteration 297/333, Best C_max: 3586, Current Iteration Best: 4246, counter: 1, critical: False
Iteration 298/333, Best C_max: 3586, Current Iteration Best: 5112, counter: 2, critical: False
Iteration 299/333, Best C_max: 3586, Current Iteration Best: 5129, counter: 3, critical: False
Iteration 300/333, Best C_max: 3586, Current Iteration Best: 5183, counter: 4, critical: False
Iteration 301/333, Best C_max: 3586, Current Iteration Best: 4752, counter: 5, critical: False
Iteration 302/333, Best C_max: 3586, Current Iteration Best: 3968, counter: 6, critical: False
Iteration 303/333, Best C_max: 3586, Current Iteration Best: 3687, counter: 7, critical: False
Iteration 304/333, Best C_max: 3586, Current Iteration Best: 3782, counter: 8, critical: False
Iteration 305/333, Best C_max: 3586, Current Iteration Best: 3727, counter: 9, critical: False
Iteration 306/333, Best C_max: 3586, Current Iteration Best: 4016, counter: 10, critical: False
Iteration 307/333, Best C_max: 3586, Current Iteration Best: 4442, counter: 1, critical: True
Iteration 308/333, Best C_max: 3586, Current Iteration Best: 4562, counter: 2, critical: True
Iteration 309/333, Best C_max: 3586, Current Iteration Best: 4461, counter: 3, critical: True
Iteration 310/333, Best C_max: 3586, Current Iteration Best: 4435, counter: 4, critical: True
Iteration 311/333, Best C_max: 3586, Current Iteration Best: 4409, counter: 5, critical: True
Iteration 312/333, Best C_max: 3586, Current Iteration Best: 4711, counter: 6, critical: True
Iteration 313/333, Best C_max: 3586, Current Iteration Best: 4842, counter: 7, critical: True
Iteration 314/333, Best C_max: 3586, Current Iteration Best: 4496, counter: 8, critical: True
Iteration 315/333, Best C_max: 3586, Current Iteration Best: 4300, counter: 9, critical: True
Iteration 316/333, Best C_max: 3586, Current Iteration Best: 4561, counter: 10, critical: True
Iteration 317/333, Best C_max: 3586, Current Iteration Best: 4478, counter: 1, critical: False
Iteration 318/333, Best C_max: 3586, Current Iteration Best: 5299, counter: 2, critical: False
Iteration 319/333, Best C_max: 3586, Current Iteration Best: 4940, counter: 3, critical: False
Iteration 320/333, Best C_max: 3586, Current Iteration Best: 4819, counter: 4, critical: False
Iteration 321/333, Best C_max: 3586, Current Iteration Best: 4795, counter: 5, critical: False
Iteration 322/333, Best C_max: 3586, Current Iteration Best: 4761, counter: 6, critical: False
Iteration 323/333, Best C_max: 3586, Current Iteration Best: 4359, counter: 7, critical: False
Iteration 324/333, Best C_max: 3586, Current Iteration Best: 4343, counter: 8, critical: False
Iteration 325/333, Best C_max: 3586, Current Iteration Best: 4384, counter: 9, critical: False
Iteration 326/333, Best C_max: 3586, Current Iteration Best: 4063, counter: 10, critical: False
Iteration 327/333, Best C_max: 3586, Current Iteration Best: 3968, counter: 1, critical: True
Iteration 328/333, Best C_max: 3586, Current Iteration Best: 4743, counter: 2, critical: True
Iteration 329/333, Best C_max: 3586, Current Iteration Best: 3830, counter: 3, critical: True
Iteration 330/333, Best C_max: 3586, Current Iteration Best: 4583, counter: 4, critical: True
Iteration 331/333, Best C_max: 3586, Current Iteration Best: 3981, counter: 5, critical: True
Iteration 332/333, Best C_max: 3586, Current Iteration Best: 4513, counter: 6, critical: True
Iteration 333/333, Best C_max: 3586, Current Iteration Best: 3961, counter: 7, critical: True
